Date,Month,Year,Title,Content,Link
2,4,2010,Trade rebounds,"The World Trade Organisation foresees a sharp recovery in global trade in 2010. The projected 9.5 per cent growth, apart from being impressive by itself, will also represent a sharp rebound from 2009, when world trade contracted as never before in seven decades. Exports from developed countries are forecast to rise by 7.5 per cent. Shipments from the rest of the world will grow by around 11 per cent. The pattern of recovery in international trade is in line with the growth prognosis for the global economy as seen by the International Monetary Fund and other major global institutions, which believe that developing countries led by China and India will post higher growth rates than the developed countries. The strong expansion in trade during the current year will help recover some, but by no means all, of the ground lost in 2009. It would take another year of similar expansion to surpass the peak trade volumes of 2008. Practically all forecasters had underestimated the extent of trade decline during the crisis period. The WTO's estimate of 10 per cent fell short of the actual figure by more than two percentage points.
The sharp decline in trade volumes is attributed to the abrupt fall in global demand. The financial crisis contributed to the lower demand in at least two ways. In the rich countries the home mortgage crisis weakened considerably the spending power of households, and in general, consumers tended to postpone their buying decisions. The complete drying up of trade finance was another factor. It is also true that trade statistics were exaggerated in the first place. The complex supply chains used by producers resulted in the movement of goods across several national boundaries before reaching their destination. This caused double counting. Also, some articles, notably consumer durables have a disproportionately large share in global trade compared to their share in global output. So as people stayed away from discretionary goods, the decline in trade was steeper than that of global output. The WTO says the multilateral system of trade has proved its value, assisting governments in keeping markets open during difficult times. According to an official study prepared for the WTO and two other organisations, the feared surge in protectionism has not occurred even in the recovery phase. Yet there are many critics who say that more subtle forms of protectionism are now practised. The inability to complete the Doha round shows the rich countries are not really committed to free trade.",https://www.thehindu.com/opinion/editorial/Trade-rebounds/article16357259.ece
4,4,2010,Sound democratic reforms,"Pakistan's elected politicians have risen admirably above their zero-sum approach to forge a cross-party consensus on a set of constitutional reforms that hold the promise of strengthening democratic governance. The centrepiece of these reforms, known collectively as the 18th amendment, is the transfer of executive powers from the President to the Prime Minister. It will bring the system closer to the parliamentary democracy envisioned in the original 1973 Constitution before General Zia-ul-Haq and General Pervez Musharraf introduced distortions to reinforce their presidencies. In proposing the repeal of the Musharraf-era 17th Amendment, the reforms tabled in the National Assembly last week seek to strip the President of the powers to dissolve Parliament and appoint the three service chiefs and governors, thus rendering his role ceremonial. It was thought that President Asif Ali Zardari would never agree to the reforms. He can now justifiably take credit for keeping a longstanding PPP promise. For going through with a process that affects its leadership directly, the Pakistan Peoples Party (PPP) is likely to regain some of its lost shine. The opposition Pakistan Muslim League(N) can take credit for keeping up political pressure on the PPP towards this end. Although the party's last-minute disagreements with some aspects of the package delayed the tabling by a week, the PML(N) leader, Nawaz Sharif, should be happy as it does away with a two-term bar on the prime ministership. The Pakistan Army, which has an uneasy relationship with Mr. Zardari, must be pleased too.
In the longer term, the proposed changes will make it difficult for an Army chief to manipulate the presidency and get an elected government dismissed. But it can also be argued that this leaves a politically ambitious general with no option other than the martial law, although under the proposed changes, “suspension” of the Constitution will count as high treason along with subversion. Anyhow, the Pakistan Army is not expected to become less powerful unless elected politicians can prise away from it the right to frame policy on crucial issues such as national security and foreign policy. The main question now is if President Zardari can capitalise on the political goodwill earned for giving up his powers and survive his ongoing battle with the judiciary. The Pakistan Supreme Court's insistence that the government ask Swiss authorities to reopen money laundering cases against Mr. Zardari (closed in 2007 under the now-annulled National Reconciliation Ordinance) is a move to force an interpretation on presidential immunity against prosecution. It is unfortunate that Pakistan's political instability never seems to abate.",https://www.thehindu.com/opinion/editorial/Sound-democratic-reforms/article16363971.ece
4,4,2010,For love of water,"The United Nations reminded all countries on March 22, World Water Day, that humanity continues to impose a staggering burden on rivers, lakes, and deltas each year in the form of pollution. What the UN has highlighted in its report titled “Sick Water?” should stir the conscience of people everywhere. Pollutants dumped in key water sources annually are estimated to weigh as much as the global population — close to seven billion people. This disturbing truth should encourage everyone starting with national governments to do more to protect the broth of life. The first step is to plug the sources of the millions of tonnes of sewage and industrial and agricultural waste that are pumped perennially into waterways and other freshwater reserves. Action taken to improve water quality pays rich dividends — the UN Environment Programme and Habitat estimate the return to be anything between $3 and $34 for every dollar spent, depending upon the region and technology employed. Such investments are particularly important for India.
India's response to pollution has been atrociously slow. In 2008, the country had the capacity to treat only about 18 per cent of the sewage produced in cities and towns; and the increments since thenhave been insignificant. The rest of the sewage flows into waterways and lakes, contaminating groundwater and spreading disease. The Lok Sabha recently heard from Environment Minister Jairam Ramesh that in the nation's capital, a vast volume of untreated sewage was flowing into the Yamuna every day. This goes on merrily at a time some idle capacity is available in Delhi's treatment plants. The problem is linked to the national issue of insufficient housing, sanitation, and sewerage. The most infamous example of India's failed attempts at river cleansing is that of the Ganga, which has over the millennia been revered as a holy river. It is listed by the UN as severely polluted, with its basin receiving billions of litres of wastewater every year. Clearly, governments are abdicating their responsibility towards citizens by allowing the poisoning of meagre and dwindling freshwater. Some are keen to set up expensive desalination plants, without making a parallel effort to protect surface and groundwater, and recover wastewater. The way forward is to enforce the well-recognised ‘polluter pays' principle. Industry and municipal authorities should lead the clean up. When will rising India realise it must go all out to ensure clean water for its people?",https://www.thehindu.com/opinion/editorial/For-love-of-water/article16363970.ece
5,4,2010,Sexual abuse & Catholic Church,"That the Roman Catholic Church has been delinquent in handling widespread sexual abuse of members of its flock by some or several of its priests has become evident as it faces a new wave of paedophiliac scandals. An institution so deeply bound with the life of societies in many parts of the world suddenly faces the prospect of eroding credibility and moral authority, leaving many ordinary Catholics demoralised and confused. This has the makings of a crisis of historic proportions for the Church. No more can it afford to be in denial of what the Pope unhappily termed “the petty gossip of dominant opinion” — as the scandals overwhelm it in much of its heartland in Europe, besides the United States where 11,750 allegations of child abuse have so far featured in actions settled by individual archdioceses. Predominantly Catholic Ireland has been rocked by three judicial reports in the past five years detailing child sex abuse and cover-ups going as far back as the 1930s. The finding of Judge Murphy's Commission in Ireland was not merely that sexual abuse was “endemic” in boys' institutions but also that the Church hierarchy protected the perpetrators. Shockingly, despite knowledge of their propensity to reoffend, these paedophiles in priestly garb were allowed to take up new positions involving children after the victims were sworn to secrecy.
A key focus for those seeking Church reform is priestly celibacy, a tradition dating to Christianity's early days but made mandatory only in the 11th century. The debate over whether the rule should go has come into sharper relief than ever before. As Archbishop Robert Zollitsch, leader of Germany's Roman Catholic bishops, said in a message to mark Good Friday, the Church may be in dire need of “a new departure.” Transparency should be a guiding principle for that process. The Church must acknowledge and make amends for even decades-old cases. While Pope Benedict XVI has continually spoken out and apologised for the “heinous crimes” — he also met victims in the U.S. and in Australia — he himself has come under pressure. This followed allegations published in The New York Times that, as Archbishop of Munich and later as the chief enforcer for 24 years (until 2005) of Catholic doctrine and morals and head of the Congregation of the Doctrine of the Faith, Joseph Ratzinger might well have failed to act against offending priests. It seems unlikely that the Holy See will now be able to overlook international law, which counts egregious sexual abuse of children as a crime against humanity. To treat the assaults as “sins” subject only to action by religious bodies looks increasingly indefensible.",https://www.thehindu.com/opinion/editorial/Sexual-abuse-amp-Catholic-Church/article16364199.ece
5,4,2010,Equitable urban future,"The news on the conditions of people in the world’s slums is mixed: there has been tangible improvement but it is not enough, and the mass of the slum population is growing. Since 2000, the lives of about 227 million living in slum conditions have improved and the Millennium Development target for shelter has been surpassed by 2.2 times. The State of World Cities 2010/2011 published by UN-HABITAT highlights this. The report also reminds us that the issue of adequate housing has not been solved. Rapid urbanisation has helped reduce urban poverty levels and improved access to services, but it has also made it difficult for the poor to find affordable housing. Every year, the global slum population swells by six million. The progress on slum improvement has been inadequate and the report exhorts governments to take urgent steps to ensure an equitable urban future. A `dignified and secure existence’, which is a part of the right to an adequate standard of living, is a core value enshrined in the Universal Declaration of Human Rights (1948). It will not be an exaggeration to say that, in the case of the poor in cities, this is inextricably linked with the peaceful future of city life.
What does this report hold for India? The country has been commended for the improvements made to the slums. Since 2000, about 59.7 million people have been lifted out of their slum conditions. However, the optimism generated by these figures fades before the worsening shortage in the supply of affordable housing. The 11th Five Year Plan estimates that the housing shortage for the poor, which was 24 million at the beginning of 2007, will increase to 26 million by 2012. Unless this huge gap is addressed, the report cautions, polarities within Indian cities will exacerbate. Investment and provision of land for affordable housing need to be scaled up. For example, if all the public money earmarked for this sector including the allocations made in the current budget is put together, the total amount would still fall short of the annual investment of about Rs.71,000 crore required for bridging the housing deficit. The state alone cannot be expected to bear the burden. Through a combination of regulations and incentives, the private sector must be persuaded to commit itself to social housing. Existing polices must be radically revised and imaginative financial incentives, such as the Low Income Housing Tax Credit successfully implemented in the United States, need to be put in place. A lot can be achieved if individual cities take the lead without waiting for central or State government directives and devise their own progressive housing plans.",https://www.thehindu.com/opinion/editorial/Equitable-urban-future/article16364198.ece
6,4,2010,Severe setback,"The euphoria over the passage of the historic Women's Reservation Bill in the Rajya Sabha has rapidly dimmed, with the second hurdle proving too much for its champions. It is now highly unlikely that the Lok Sabha will adopt this progressive piece of legislation in the second half of the Budget session. Not unexpectedly, a bitterly divided all-party meeting saw traditional antagonists such as the Samajwadi Party, the Rashtriya Janata Dal, and the Janata Dal (United) holding firm to their stand that a separate quota for backward class women must be worked into the Bill. And with the Trinamool Congress demanding subquotas for Muslim women and the Bahujan Samaj Party seeking the same for Dalits, the group ranged against the Bill in its present form has grown much larger. Added to this is the Bharatiya Janata Party's growing ambivalence on the measure, which many of its MPs are known to be against. While it is perfectly all right to ask for a full debate on a game-changing legislative measure, the party's opposition to the use of marshalls to evict obscurantist MPs would effectively make it impossible to get the Bill past the Lok Sabha. It must not be forgotten that the 14-year-old parliamentary journey of the Bill has been marked by scuffles, the snatching of papers, verbal abuse, and worse.
The fact is that intense passions have been generated over a reform that everyone supports ‘in principle,' where the devil is supposed to be in the detail. Large numbers of male MPs and MLAs cutting across parties are not reconciled to women winning 33 per cent of seats, by rotation, in the Lok Sabha and State Assemblies. While the United Progressive Alliance chairperson and Congress President Sonia Gandhi must be commended for her initiative, in the face of opposition within her own party and alliance, in getting the Bill past the Rajya Sabha, the party's course is shaped by the immediate imperatives of the UPA government — to get the Finance Bill approved and then try and negotiate the passage of the deeply flawed civil nuclear liability Bill. With the RJD and the SP withdrawing support over the Women's Reservation Bill, the Congress-led government would be averse to risk straining the relationship with its ally, the Trinamool Congress, or its supporter, the BSP, over this issue. The fate of the Bill now seems threatened by two powerful factors — the exigencies of government survival and entrenched opposition from male legislators who constitute over 90 per cent of the Lok Sabha. Whether the Congress leadership is prepared to risk early introduction of the Bill in the Lok Sabha under the present circumstances will be closely watched.",https://www.thehindu.com/opinion/editorial/Severe-setback/article16364450.ece
6,4,2010,Exchange rates in a globalised world,"The global financial crisis might have abated but certain factors that were responsible for it remain just as potent and need to be tackled. In a recent policy brief, the UNCTAD has said that global imbalances — the phenomenon of current account surpluses from a few, mostly Asian countries, bridging the large deficits of the United States and other rich countries — continue to be a major cause for worry. One facet of the problem is reflected in the controversy surrounding the exchange rate policy of China, the country with the largest surplus. Its critics say that, by deliberately keeping the renminbi undervalued in relation to the dollar, China has boosted its exports, augmenting its reserves to record levels. According to this view, the Chinese currency must be allowed to float so that the play of market forces will cause its exports to shrink and stimulate domestic consumption, the two critical steps to restoring the balance with debtor countries. The UNCTAD finds both the diagnosis and the prescription too simplistic. It is unreasonable to put the onus of rebalancing the global economy on a single country and its currency. The real problem has to do with systemic failures, which require comprehensive and inclusive multilateral action.
Recent experiences suggest that neither a fully fixed exchange rate system nor a freely floating one can be the optimal solution to the volatility and uncertainty caused by the global imbalance. Multilateralism of the type seen during the height of the crisis in 2008 should guide a new, coherent approach to restoring the balance between trade and non-speculative financial flows. Like the World Trade Organisation that has contributed remarkably to an orderly trade, a new global regulatory body for the monetary system can help substantially in minimising exchange rate misalignments and preventing external shocks, the two major factors associated with global imbalance. Individual countries should have the policy space to deal with surging capital flows when the collateral damage becomes unbearable. The UNCTAD has proposed a “constant real exchange rate” rule that will guide exchange rate policies of countries. Basically, the objective is to ensure that the nominal exchange rates followed the interest rate differentials between two currencies. However, neither the monitoring of the constant exchange rate nor indeed the creation of a WTO-type body for the monetary system is going to be easy. However, the UNCTAD's suggestions are worth pursuing over the medium term.",https://www.thehindu.com/opinion/editorial/Exchange-rates-in-a-globalised-world/article16364448.ece
7,4,2010,Behind the horrific massacre,"Fester Lente — “make haste, but slowly” — was the motto guiding the Roman Emperor Gaius Julius Caesar Augustus as his forces fought the wars that guaranteed the Mediterranean world two centuries of peace. Union Home Minister P. Chidambaram's advisors need to whisper those words in his ear. Tuesday's horrific annihilation of an entire company of the Central Reserve Police Force by insurgents in Chhattisgarh was wholly avoidable. It was not just one of those inevitable tragedies that scar the road to ultimate victory. It has demonstrated that the architecture of the government's counter-Maoist campaign is fundamentally flawed. Mr. Chidambaram's dramatic pursuit of success and his high-sounding polemical attacks on the Maoists have endeared him to Indians frustrated by years of inaction against terrorism. However, a poorly thought-through counter-insurgency campaign has ended up jeopardising the lives of men who are being pushed into a battle they are ill-trained and ill-equipped for. For the most part, the new forces arriving inside the forest heartlands of the Maoists have been doing little other than protecting their own logistical lines and camp perimeters. Tuesday's massacre, and the killings in West Bengal and Orissa that preceded it, have shown that the surge isn't displacing the insurgents: it's creating targets for them to attack.
Last year, counter-insurgency strategists in the Union Home Ministry began deploying central forces in a ‘clear, hold, and build' strategy. The theory was that the forces would displace the insurgents and thus pave the way for a civilian development programme. It hasn't worked. In successful counter-insurgency campaigns, the number of enemy combatants killed by state forces far exceeds their own losses. In Jammu and Kashmir, for example, Indian forces killed 3.1 jihadists for each fatality of their own last year. But in the counter-Maoist campaign, data published by the New Delhi-based Institute for Conflict Management's show, police forces have suffered far more fatalities this year than they have been able to inflict. Last year, too, 312 police officers were killed compared with 294 Maoists. It is clear that a thoroughgoing training programme is needed for both central and state forces. Police in J&K, Punjab, Andhra Pradesh, and Tripura learned those skills in battle, sustaining horrific casualties in the process. The waste of human life can be avoided — but it will take time. Even as they build counter-insurgency capabilities, the central and State governments would do well to content themselves with a more modest, workable containment strategies. As the scholar Ivan Arreguín-Toft has shown in his thoughtful work on asymmetric wars, the strong do sometimes lose — in the main when their responses to their adversaries' strategies are flawed. India ought not to be losing the war against the Maoists. It will, inevitably, continue to do so as long as grandstanding substitutes for capacity-building and strategic thinking.",https://www.thehindu.com/opinion/editorial/Behind-the-horrific-massacre/article15715681.ece
7,4,2010,What ICC move on Kenya means,"The International Criminal Court's move to go into the 2007-08 post-poll violence in the Republic of Kenya, after a pre-trial Chamber decided that the incidents are indeed crimes against humanity, is a unique attempt to try offenders who systematically undermine democratic institutions. There have been recurrent controversies about the quality of elections and the verdict, warranting the deployment of international monitors and observers to oversee the process. There have also been inordinate delays in determining the verdict and in forming new governments. Not surprisingly, this has led to a growing demand for international adjudication of such disputes, especially in countries where the writ of dictators, warlords or tribal chieftains runs. In Kenya, bloody ethnic clashes broke out in the wake of the 2007 elections, leaving more than 1,000 people dead. On the indefensible failure of the ruling coalition to set up a tribunal, the Chamber at The Hague Court concluded that the ICC must step in and investigate. The ICC's mandate is to bring to justice individuals rather than groups or governments for genocide, war crimes, and crimes against humanity. Accordingly, its Prosecutor has identified 20 persons from among senior politicians and the police as being mainly responsible for rape, murder, and such other heinous crimes.
What applies to Kenya must apply to other countries as well. The refusal of the United States and India, in particular, to be bound by the jurisdiction of the ICC, which was established under the Rome Statute, takes away from its legitimacy and moral authority. A timely review of their negative stance could contribute to the evolution of a more effective multilateral order based on the rule of law. Political stability underpinned by respect for human rights and transparent governance is a vital prerequisite if countries such as Kenya are to capitalise on their rich natural resource base to lift millions of people out of chronic hunger, poverty, and disease. Else, the African continent's claim on the 21st century as its own will seem yet another cynical slogan mocking at the plight of ordinary citizens. Justice deserves a chance; but its prospects, particularly against the backdrop of the most appalling anti-people crimes, must not be left to chance.",https://www.thehindu.com/opinion/editorial/What-ICC-move-on-Kenya-means/article16364737.ece
9,4,2010,A decisive mandate in Sri Lanka,"The results of post-conflict Sri Lanka's first parliamentary elections are on expected lines. President Mahinda Rajapaksa's ruling United Progressive Freedom Alliance, led by the Sri Lanka Freedom Party, has scored a decisive victory on the strength of a vote share that may exceed 60 per cent. After President Rajapaksa's big victory in the January 26 presidential election, there was never really any doubt about the outcome of Thursday's general election. Perhaps this was one reason for the low turnout of voters. This is way and ahead the best performance by a political party or coalition in a general election since 1977. Indeed, a two-thirds majority in the 225-seat House, always a difficult target in a system of proportional representation, seems to be within the UPFA's grasp, assuming there will be a repeat of the defections that followed the 2004 elections. The United National Party, which has won only one parliamentary election in two decades, can take some comfort from the fact that its vote-base has not eroded significantly in this period. But the kingmaker of elections past, the Janatha Vimukthi Peramuna, has suffered a rout, its opportunistic decision to back former Sri Lanka army commander, Sarath Fonseka, who is under detention and facing court martial proceedings, doing nothing to shore up its fortunes. The third force, the Democratic National Alliance, has failed to take off.
With his political stock enormously boosted, President Rajapaksa must turn his attention to the urgent task of reconciliation with Sri Lanka's Tamil minority and the development of the North and the East. The poor voter turnout in Jaffna was a reminder of Sri Lanka's persisting ethnic polarisation. In an interview to this newspaper after his re-election, President Rajapaksa agreed that the 13th Amendment was “implementable” in Northern Sri Lanka with some provisos. Under his leadership, the government must quickly articulate a set of comprehensive political reforms that will devolve power to the Tamils in a genuine and far-going way. It would be ideal if the UPFA, secure in its majority, could co-opt the UNP and especially its leader Ranil Wickremesinghe in this historic project. It is one of the tragedies of the Tamil community that its leadership, even in a post-LTTE world, remains confused between the politically achievable and the impossible. Unable to shake off the extremist politics and expectations of vocal sections of the Tamil diaspora, the Tamil National Alliance, which has fared well in the Northern Province, has not shown itself to be capable of rising to the challenge. What Sri Lanka's Tamils badly need is a responsible democratic leadership that can engage meaningfully with the Sinhala majority to resolve all aspects of the Tamil question on the basis of equality and devolution of power within a united Sri Lanka.",https://www.thehindu.com/opinion/editorial/A-decisive-mandate-in-Sri-Lanka/article16365236.ece
9,4,2010,A new human species,"Nearly 10 years after the genome of a living individual was first sequenced, and shortly after the sequencing of the genome of a 4,000-year-old male Eskimo, scientists have successfully sequenced the mitochondrial DNA (mtDNA) genome of a nearly 40,000-year-old hominin. The study, published recently in Nature, was based on mtDNA extracted from a small piece of bone of a little finger; the bone was found in the Denisova cave in the Altai Mountains in southern Siberia. Mitochondrial DNA, which is passed down the maternal line, is better conserved than nuclear DNA. The mtDNA data indicate that the hominin is probably a new human species that became extinct. The differences in nucleotide positions between the Denisova individual and the modern human are nearly double those between Neanderthals and modern humans. However, nuclear DNA genome data need to corroborate mtDNA findings for the hominin to be called a new human species, and to establish the relationship of the hominin with modern humans and Neanderthals. The same team is now working to sequence the nuclear DNA. The mtDNA data provide some fascinating information: the Denisova hominin, Neanderthals, and modern humans apparently shared a common ancestor about one million years ago; and the divergence of the Denisova hominin is about twice as old as the divergence between the Neanderthal and modern human.
The earlier notion that Neanderthals were our ancestors was overturned when it became clear they lived alongside us. The latest study shows that modern humans and Neanderthals probably lived alongside the Denisova individual, who lived about 30,000 to 50,000 years ago. A 2003 study revealed that we coexisted with another human species, Homo floresiensis, about 15,000 years ago; skeletal remains of H. floresiensis were found on an island in Flores, Indonesia. Independent of the species confirmation, the hominin discovery provides deeper insight into human evolution and suggests that the number of mass migrations of homo species out of Africa was not three, as previously thought, but more. In the case of H. floresiensis, excellent skeletal remains allowed morphological classification but comparable remains have not so far been found in the Altai. However, DNA can be teased out of the small pieces of bones found there as the cold climate favours long-term preservation.",https://www.thehindu.com/opinion/editorial/A-new-human-species/article16365234.ece
12,4,2010,Empowering patients,"Reform of the healthcare system is a major priority for governments virtually everywhere. The approval given by the Union Cabinet for the Clinical Establishments (Registration and Regulation) Bill, 2010, comes at the appropriate moment. Several expert committees have pointed out the parlous state of healthcare in India, which results in impoverishing expenditures for millions of households. Shockingly, only 10 per cent of Indians are estimated to have any form of financial cover for health. Moreover, about 70 per cent of health spending, as estimated by the 60th round of the National Sample Survey, is out-of-pocket. While the important questions of equity and access need to be addressed with higher spending, a key measure that can bring about change in the provision of care is the recognition of the patient's rights. The rights of patients are recognised by the World Health Organisation as a part of the Universal Declaration of Human Rights; the state and the physician are both obliged to respect them. What will make these rights actionable is a regulatory framework that is genuinely empowering. Any new law must contain unambiguous provisions for patients to be informed, in a standardised, written format. That would include the treatment choice for their condition, the risks and costs involved, as well as the alternatives. In the case of medical procedures, the experience of the doctor and the outcomes at the hospital should also be documented for the patient's benefit.
The informative model of patient rights, widely adopted in the developed world, can be readily applied in all settings where the care sought is elective. In emergencies, a system where the doctor unilaterally makes a choice in the best interests of the patient, who is unable to participate, would seem appropriate. The importance of a statute that empowers patients cannot be overemphasised, against the background of rising, out-of-pocket costs. The emphasis on costly health insurance plans operated by for-profit companies to cover catastrophic expenditure necessarily requires that patients are made part of the equation when costs are determined. They have no scope to participate now because hospitals and insurance administrators decide, through an opaque system, the treatment protocol and expenditure. Obviously, in such a system, informed consent by the patient is ruled out. Potentially, patients can benefit if the accreditation process launched by the National Accreditation Board for Hospitals and Healthcare Providers goes about its task sincerely. The ability to assert the patient's rights will, however, depend on total transparency in public and private healthcare institutions, rigorous benchmarking of treatment, cost control, and good regulatory oversight.",https://www.thehindu.com/opinion/editorial/Empowering-patients/article16365676.ece
12,4,2010,Better deal for bank depositors,"The Reserve Bank of India's directive to scheduled commercial banks to pay interest on the daily balances in savings bank accounts is significant for banks as well as their depositors. The new method, which came into effect on April 1, 2010, has replaced the age-old practice of banks computing interest on the minimum balance in individual savings bank accounts between the 10th and the last working day of a month. The savings bank deposit rate, which is set at 3.5 per cent, is one of the few administered interest rates remaining in the Indian financial sector. Unlike in the case of fixed deposits where banks have the freedom to vary the rates depending on the tenure or the deposit amount, the savings deposit rate specified by the RBI has to be applied uniformly. The obligation to compute interest on the daily balances means the banks will bear a higher burden. Its magnitude will depend on various factors such as the mix of savings bank accounts. For instance, the burden will normally be much more for banks that have a higher proportion of accounts of salary earners. In the past, the ‘peak' balances after salary credits during the beginning of the month did not count. Typically, a salary earner would have drawn down his account balance by the 10th of the month. On the other hand, banks may not have to pay more on accounts whose balances do not change frequently during the month.
The average level of demand deposits, comprising current and savings account balances, has remained around 33 per cent of all deposits, with savings deposits alone accounting for 22 per cent. With the promise of interest on daily balances, account-holders might be less tempted to invest in fixed deposits unless the interest differential is high.Without computerisation, banks would have found it very difficult to switch over to the new system of calculating interest on daily balances in the savings deposit accounts. Further technology application will blur the distinction between the demand and time deposits. Already, many banks are offering hybrid accounts combining the liquidity of a savings account with the higher yield of fixed deposits. That is made possible by automatically transferring balances above a certain minimum level to a term deposit account. It would have been unthinkable for a bank to take on such tasks in the pre-computerisation era. Even as savings bank depositors gain by earning an effective interest rate that matches the promised rate, banks will seek ways of reducing transaction costs by leveraging technology.",https://www.thehindu.com/opinion/editorial/Better-deal-for-bank-depositors/article16365675.ece
14,4,2010,Protect archaeology,"The ongoing excavation of the 2300-year old Avenue of Sphinxes in Luxor, Egypt is an instructive example of what can go wrong when short-term tourism interests set the agenda for archaeology. Since the 5th century CE, the 2.7 km-long processional route connecting the two ancient temples in Luxor fell into disuse. It was later buried under the silt and today most parts of this route run beneath the thickly populated old city. Since the ‘Pharonic heritage' is a major attraction for the international tourist circuit and brings in a lot of revenue, Egyptian authorities have gone all out to exploit it, unmindful of the consequences. Sound archaeological principles have been sacrificed. Bulldozers tore down many later-period — but no less valuable — heritage structures and razed the old bazaar, displacing hundreds of people. As the larger plans reveal, the emphasis is on building more five-star hotels, IMAX-theatres, golf courses, and a monorail to take tourists to various historical sites. The vibrant old city of Luxor, one of the wonders of the ancient world, is at risk of being converted into a stage-managed theme park catering to a floating population of tourists.
India has its own share of misplaced projects such as the attempted eviction of vendors from the bazaar near the Virupaksha temple in Hampi. Equally worrisome are ill-conceived ventures such as the proposed theme parks in Hampi or the demolition of modern buildings in Jaipur city to put up structures that look like old ones. Archaeology is a serious scientific pursuit and cannot be treated as Lego blocks to build a make-believe Disney world. It may have social obligations to meet, but that is no excuse to compel it to serve casual visitors or compromise its research agenda. When historical sites are purged of the related associations, isolated from the immediate context, and alienated from the local communities, their archaeological future is likely to be jeopardised. It is a disservice to the serious tourist who travels in order to perceive the difference and looks forward to an enriching cultural experience. Policymakers must heed the call of the World Tourism Organisation, a specialised agency of the United Nations, to pay more attention to the social and cultural dimensions of tourism. There is no dearth of tools to evaluate the impact, measure the capacity of the local community to bear it, and find the ‘limits for acceptable change.' What is required is a commitment to an integrated approach that abides by the rules, disciplines, and norms of an exciting field of knowledge, accommodates the needs of the people around the heritage sites, and harvests the economic benefits of tourism responsibly.",https://www.thehindu.com/opinion/editorial/Protect-archaeology/article16366164.ece
14,4,2010,Landmark judgment,"Who owns your genes? Among others, medical diagnostics companies, which — in certain cases, along with universities — exercise tight control over them. Nearly 20 per cent of the human genome is already patented. But in a recent landmark judgment, Robert Sweet, a senior U.S. federal judge who serves on the United States District for the Southern District of New York, invalidated seven of the 23 patents on two genes — BRCA1 and BRCA2. In 2008, the Myriad Genetics won a protracted battle to retain some European patents on BRCA1; the scope of the patents was reduced to cover only certain mutations. The two genes are commonly tested for mutations to determine the risk of developing breast and ovarian cancer. The Utah-based Myriad Genetics and the University of Utah Research Foundation hold the patents. Though patents cannot be granted to ‘products of nature,' thousands of genes have been patented on the ground that isolated and purified genes are distinctly different in character and composition from those present in our body. Significantly, the invalidation of Myriad's patents has come on the basis of the very arguments the company's counterparts had put forth earlier in defence of gene patents. What is laudable is Judge Sweet's brilliant assessment of scientific facts to invalidate every claim of the company. For instance, he refused to accept that isolated and purified genes are structurally and compositionally different from those occurring in the body. The verdict also summarily rejects as “erroneous” the premise that isolated DNA molecules are like any other chemical compound.
Judge Sweet's ruling will have great implications if it is upheld by the Court of Appeals for the Federal Circuit. The district court's decision will not be binding on other federal courts, and the decision will not automatically extend to all U.S. gene patents. Yet there is a real possibility of more pleas coming up before courts for invalidating many gene patents . Exclusive licences, with some exceptions, are a great barrier to fostering research. There is no incentive to make diagnostic tests cheaper either; Myriad charges about $3,000 to sequence the two genes to look for cancer-causing mutations. The fact that 10-15 per cent of all inheritable breast and ovarian cancers have a mutation in these two genes, and about 5,000 new cases of both cancers are detected every year in the European Union makes a strong case against exclusive licences. The National Institutes of Health encourages non-exclusive licences for gene diagnostics. This currently provides a standard for NIH employees, and may soon become applicable to those receiving NIH grants.",https://www.thehindu.com/opinion/editorial/Landmark-judgment/article16366163.ece
